OBJECTID,Type,Name,NHLE link,Longitude,Latitude
1041,Parks & Gardens,HINTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001147,-2.839692321,50.89869351
1042,Parks & Gardens,LYTES CARY,https://historicengland.org.uk/listing/the-list/list-entry/1001148,-2.667984169,51.0366042
1043,Parks & Gardens,MARSTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001149,-2.343991713,51.19425423
1044,Parks & Gardens,MELLS PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001150,-2.415065956,51.23327344
1045,Parks & Gardens,HICKLETON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001151,-1.273739872,53.53718387
1046,Parks & Gardens,NETTLECOMBE COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001152,-3.34911365,51.12971501
1047,Parks & Gardens,Newton Surmaville,https://historicengland.org.uk/listing/the-list/list-entry/1001153,-2.617278433,50.93539529
1048,Parks & Gardens,POUNDISFORD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001154,-3.115320858,50.97768779
1049,Parks & Gardens,ST AUDRIES (HOUSE),https://historicengland.org.uk/listing/the-list/list-entry/1001155,-3.276716159,51.17229808
1050,Parks & Gardens,TINTINHULL HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001156,-2.710559563,50.97523185
1051,Parks & Gardens,VEN HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001157,-2.454107105,50.96490175
1052,Parks & Gardens,Wayford Manor,https://historicengland.org.uk/listing/the-list/list-entry/1001158,-2.846684243,50.85532551
1053,Parks & Gardens,CANNON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001159,-1.585893797,53.56791075
1054,Parks & Gardens,OAKES PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001160,-1.451873923,53.33486397
1055,Parks & Gardens,SANDBECK PARK AND ROCHE ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1001161,-1.141529358,53.40589945
1056,Parks & Gardens,SHEFFIELD BOTANICAL GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001162,-1.497149286,53.37197995
1057,Parks & Gardens,WENTWORTH WOODHOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001163,-1.392175035,53.46516282
1058,Parks & Gardens,CHILLINGTON,https://historicengland.org.uk/listing/the-list/list-entry/1001164,-2.19220458,52.66101376
1059,Parks & Gardens,KEELE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001165,-2.272406429,52.9966484
1060,Parks & Gardens,SANDON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001166,-2.063615732,52.86020799
1061,Parks & Gardens,SHUGBOROUGH,https://historicengland.org.uk/listing/the-list/list-entry/1001167,-2.01711642,52.79519439
1062,Parks & Gardens,Trentham Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1001168,-2.207302282,52.95742507
1063,Parks & Gardens,KENTWELL HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001169,0.719946688,52.0963314
1064,Parks & Gardens,TRINITY HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001170,0.721233683,52.08701188
1065,Parks & Gardens,CLANDON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001171,-0.514814077,51.25485878
1066,Parks & Gardens,MERROW GRANGE,https://historicengland.org.uk/listing/the-list/list-entry/1001172,-0.538202229,51.2439845
1067,Parks & Gardens,MOOR PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001173,-0.767790658,51.2091193
1068,Parks & Gardens,ORCHARDS,https://historicengland.org.uk/listing/the-list/list-entry/1001174,-0.580009274,51.18018476
1069,Parks & Gardens,REIGATE PRIORY,https://historicengland.org.uk/listing/the-list/list-entry/1001175,-0.211432412,51.23309835
1070,Parks & Gardens,"THE ROYAL ESTATE, WINDSOR: SAVILL GARDEN AND VALLEY GARDENS",https://historicengland.org.uk/listing/the-list/list-entry/1001176,-0.602530223,51.4158758
1071,Parks & Gardens,"THE ROYAL ESTATE, WINDSOR: VIRGINIA WATER (INCLUDING FORT BELVEDERE AND THE CLOCKCASE)",https://historicengland.org.uk/listing/the-list/list-entry/1001177,-0.603195985,51.40724224
1072,Parks & Gardens,FRANT COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001178,0.266641616,51.09433671
1073,Parks & Gardens,BRADLEY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001179,-1.809857345,54.96212267
1074,Parks & Gardens,"JESMOND DENE, ARMSTRONG AND HEATON PARKS",https://historicengland.org.uk/listing/the-list/list-entry/1001180,-1.593577446,54.99228077
1075,Parks & Gardens,NEWCASTLE GENERAL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001181,-1.59951169,54.98335013
1076,Parks & Gardens,SALTWELL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001182,-1.604429151,54.94406022
1077,Parks & Gardens,ALSCOT PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001183,-1.700093966,52.15064787
1078,Parks & Gardens,ANNE HATHAWAY'S COTTAGE,https://historicengland.org.uk/listing/the-list/list-entry/1001184,-1.73228701,52.19039115
1079,Parks & Gardens,ARBURY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001185,-1.512423549,52.5001212
1080,Parks & Gardens,BADDESLEY CLINTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001186,-1.706516422,52.34076487
1081,Parks & Gardens,CHARLECOTE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001187,-1.625281988,52.2042061
1082,Parks & Gardens,CLIFFORD MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001188,-1.709194752,52.16481266
1083,Parks & Gardens,HONINGTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001189,-1.617359045,52.07870891
1084,Parks & Gardens,MEREVALE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001190,-1.565151263,52.57122125
1085,Parks & Gardens,NEWNHAM PADDOX,https://historicengland.org.uk/listing/the-list/list-entry/1001191,-1.298798598,52.44795768
1086,Parks & Gardens,"SHAKESPEARE'S GARDENS, NEW PLACE",https://historicengland.org.uk/listing/the-list/list-entry/1001192,-1.706714752,52.19069902
1087,Parks & Gardens,PACKINGTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001193,-1.667900234,52.45227513
1088,Parks & Gardens,PACKWOOD HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001194,-1.742035058,52.34864217
1089,Parks & Gardens,RADWAY GRANGE,https://historicengland.org.uk/listing/the-list/list-entry/1001195,-1.453760494,52.12612865
1090,Parks & Gardens,Ragley Hall,https://historicengland.org.uk/listing/the-list/list-entry/1001196,-1.898070597,52.19612559
1091,Parks & Gardens,UPTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001197,-1.459215892,52.10503483
1092,Parks & Gardens,WROXALL ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1001198,-1.678400574,52.33373334
1093,Parks & Gardens,ASTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001199,-1.884171432,52.50595866
1094,Parks & Gardens,BIRMINGHAM BOTANICAL GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001200,-1.929993838,52.46651967
1095,Parks & Gardens,EDGBASTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001201,-1.919223193,52.45620131
1096,Parks & Gardens,GREAT BARR HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001202,-1.930631954,52.55715632
1097,Parks & Gardens,HIGHBURY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001203,-1.899085447,52.43948245
1098,Parks & Gardens,THE LEASOWES,https://historicengland.org.uk/listing/the-list/list-entry/1001204,-2.03200672,52.45466005
1099,Parks & Gardens,"LONDON ROAD CEMETERY, COVENTRY",https://historicengland.org.uk/listing/the-list/list-entry/1001205,-1.499068685,52.39966411
1100,Parks & Gardens,West Park,https://historicengland.org.uk/listing/the-list/list-entry/1001206,-2.140037168,52.58971743
1101,Parks & Gardens,BLACKDOWN PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001207,-0.688886274,51.04841962
1102,Parks & Gardens,BURTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001208,-0.62158276,50.95107186
1103,Parks & Gardens,COOKE'S HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001209,-0.577717713,50.91567144
1104,Parks & Gardens,COWDRAY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001210,-0.716216098,50.99179036
1105,Parks & Gardens,FISHBOURNE ROMAN PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1001211,-0.809031608,50.83635314
1106,Parks & Gardens,HIGHDOWN,https://historicengland.org.uk/listing/the-list/list-entry/1001212,-0.442592627,50.82588673
1107,Parks & Gardens,LAVINGTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001213,-0.649077783,50.94012509
1108,Parks & Gardens,LITTLE THAKEHAM,https://historicengland.org.uk/listing/the-list/list-entry/1001214,-0.422988362,50.92935902
1109,Parks & Gardens,SLAUGHAM PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1001215,-0.203820268,51.03617976
1110,Parks & Gardens,ARMLEY HOUSE (GOTT'S PARK),https://historicengland.org.uk/listing/the-list/list-entry/1001216,-1.601395,53.80437969
1111,Parks & Gardens,BRETTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001217,-1.574639375,53.60909183
1112,Parks & Gardens,HAREWOOD HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001218,-1.529749896,53.87141341
1113,Parks & Gardens,"HEATHCOTE, ILKLEY",https://historicengland.org.uk/listing/the-list/list-entry/1001219,-1.836328211,53.92427972
1114,Parks & Gardens,CLIFF GARDENS AND TOWN HALL GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001220,1.356025298,51.9612088
1115,Parks & Gardens,LEDSTON HALL AND PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001221,-1.32245094,53.77287474
1116,Parks & Gardens,LISTER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001222,-1.77344329,53.81346512
1117,Parks & Gardens,LOTHERTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001223,-1.317683677,53.81796823
1118,Parks & Gardens,NOSTELL PRIORY,https://historicengland.org.uk/listing/the-list/list-entry/1001224,-1.383154922,53.65393736
1119,Parks & Gardens,ROUNDHAY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001225,-1.494498813,53.83083328
1120,Parks & Gardens,ROBERTS PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001226,-1.791426374,53.84078505
1121,Parks & Gardens,BELCOMBE COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001227,-2.266686016,51.3452403
1122,Parks & Gardens,BIDDESDEN HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001228,-1.580379762,51.2569258
1123,Parks & Gardens,CONOCK MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001229,-1.903975036,51.31537403
1124,Parks & Gardens,"THE COURTS, HOLT",https://historicengland.org.uk/listing/the-list/list-entry/1001230,-2.201069759,51.35461492
1125,Parks & Gardens,DINTON PARK (PHILIPPS HOUSE),https://historicengland.org.uk/listing/the-list/list-entry/1001231,-1.993453488,51.08495891
1126,Parks & Gardens,GREAT CHALFIELD MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001232,-2.197650983,51.37438447
1127,Parks & Gardens,"THE HALL, BRADFORD-ON-AVON",https://historicengland.org.uk/listing/the-list/list-entry/1001233,-2.24639048,51.34638178
1128,Parks & Gardens,HATCH HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001234,-2.134068356,51.05116139
1129,Parks & Gardens,HEALE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001235,-1.820341144,51.12694036
1130,Parks & Gardens,LACOCK ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1001236,-2.116985964,51.41532394
1131,Parks & Gardens,LAKE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001237,-1.811838677,51.14807627
1132,Parks & Gardens,LYDIARD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001238,-1.86166311,51.56313928
1133,Parks & Gardens,Marlborough College,https://historicengland.org.uk/listing/the-list/list-entry/1001239,-1.735890262,51.41694691
1134,Parks & Gardens,"THE NORTH CANONRY, CATHEDRAL CLOSE, SALISBURY",https://historicengland.org.uk/listing/the-list/list-entry/1001240,-1.800712798,51.06569939
1135,Parks & Gardens,OARE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001241,-1.776978589,51.36570787
1136,Parks & Gardens,RAMSBURY MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001242,-1.630800451,51.43661566
1137,Parks & Gardens,SHELDON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001243,-2.164146642,51.46624944
1138,Parks & Gardens,TRAFALGAR HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001244,-1.735467926,51.01270498
1139,Parks & Gardens,WILBURY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001245,-1.682862012,51.17030501
1140,Parks & Gardens,MAER HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001246,-2.318400132,52.94395593
1141,Parks & Gardens,EAST LAMBROOK MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001247,-2.811305145,50.96715656
1142,Parks & Gardens,YARNTON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001248,-1.31211528,51.80066325
1143,Parks & Gardens,PRIDEAUX PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1001249,-4.943058461,50.54312016
1144,Parks & Gardens,BRODSWORTH HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001250,-1.233751672,53.55491156
1145,Parks & Gardens,PRADOE,https://historicengland.org.uk/listing/the-list/list-entry/1001251,-2.955609062,52.81635553
1146,Parks & Gardens,NORBURY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001252,-0.333813687,51.26610023
1147,Parks & Gardens,ALEXANDRA PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1001253,-0.129472596,51.5937895
1148,Parks & Gardens,GRIMS DYKE,https://historicengland.org.uk/listing/the-list/list-entry/1001254,-0.353473369,51.62358245
1149,Parks & Gardens,STOKE POGES GARDENS OF REMEMBRANCE,https://historicengland.org.uk/listing/the-list/list-entry/1001255,-0.596047815,51.53303741
1150,Parks & Gardens,RANSTON,https://historicengland.org.uk/listing/the-list/list-entry/1001256,-2.194767797,50.9072983
1151,Parks & Gardens,Royal Victoria Park,https://historicengland.org.uk/listing/the-list/list-entry/1001257,-2.371454359,51.38613677
1152,Parks & Gardens,Sydney Gardens,https://historicengland.org.uk/listing/the-list/list-entry/1001258,-2.349382981,51.38634857
1153,Parks & Gardens,FINSBURY CIRCUS,https://historicengland.org.uk/listing/the-list/list-entry/1001259,-0.086491126,51.51784726
1154,Parks & Gardens,BRISTOL UNIVERSITY BOTANIC GARDENS AND RAYNE THATCH,https://historicengland.org.uk/listing/the-list/list-entry/1001260,-2.637578636,51.45410974
1155,Parks & Gardens,BRIGHTLING PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001261,0.390350494,50.95734233
1156,Parks & Gardens,WORKINGTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001262,-3.528126742,54.63894674
1157,Parks & Gardens,STRADSETT HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001263,0.459371923,52.62774416
1158,Parks & Gardens,MINLEY MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001264,-0.808206096,51.31270594
1159,Parks & Gardens,BROOKWOOD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001265,-0.633489288,51.29430593
1160,Parks & Gardens,STEPLETON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001266,-2.183159602,50.90300077
1161,Parks & Gardens,PLYMPTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001267,-4.045967242,50.38549786
1162,Parks & Gardens,STOVER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001268,-3.639505434,50.55844981
1163,Parks & Gardens,OXTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001269,-3.514754369,50.63054971
1164,Parks & Gardens,HIMLEY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001270,-2.165264007,52.52715148
1165,Parks & Gardens,CROXDALE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001271,-1.573091185,54.73367071
1166,Parks & Gardens,WADHURST CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1001272,0.329519656,51.05896934
1167,Parks & Gardens,SYDNOPE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001273,-1.558914627,53.17160238
1168,Parks & Gardens,WHITWORTH INSTITUTE,https://historicengland.org.uk/listing/the-list/list-entry/1001274,-1.593133919,53.16146768
1169,Parks & Gardens,THORNBRIDGE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001275,-1.701631166,53.23423914
